Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
63.0,18.900002,400,460.0,1000.0,36423675,0,0,0,460
65.0,19.5,400,460.0,1000.0,36962464,0,0,0,460
67.0,20.1,400,460.0,1000.0,33600927,0,0,0,460
69.0,20.7,400,460.0,1000.0,33356949,0,0,0,460
71.0,21.300001,400,460.0,1000.0,33400920,0,0,0,460
73.0,21.900002,400,460.0,1000.0,33844955,0,0,0,460
75.0,22.5,400,460.0,1000.0,33795014,0,0,0,460
15.0,6.0,400,460.0,1000.0,33444245,0,0,0,460
17.0,6.8,400,460.0,1000.0,34606286,0,0,0,460
19.0,7.6,400,460.0,1000.0,33767768,0,0,0,460
21.0,8.400001,400,460.0,1000.0,32916187,0,0,0,460
23.0,9.2,400,460.0,1000.0,32985684,0,0,0,460
25.0,10.0,400,460.0,1000.0,32910068,0,0,0,460
27.0,10.8,400,460.0,1000.0,32909712,0,0,0,460
29.0,11.6,400,460.0,1000.0,32929911,0,0,0,460
31.0,12.400001,400,460.0,1000.0,32950698,0,0,0,460
33.0,13.2,400,460.0,1000.0,32946293,0,0,0,460
35.0,14.0,400,460.0,1000.0,32930642,0,0,0,460
37.0,14.8,400,460.0,1000.0,32989848,0,0,0,460
39.0,15.6,400,460.0,1000.0,33016136,0,0,0,460
41.0,16.4,400,460.0,1000.0,33098156,0,0,0,460
43.0,17.2,400,460.0,1000.0,32986970,0,0,0,460
45.0,18.0,400,460.0,1000.0,33032247,0,0,0,460
47.0,18.800001,400,460.0,1000.0,33008257,0,0,0,460
49.0,19.6,400,460.0,1000.0,33092229,0,0,0,460
51.0,20.4,400,460.0,1000.0,33090722,0,0,0,460
53.0,21.2,400,460.0,1000.0,33125918,0,0,0,460
55.0,22.0,400,460.0,1000.0,33173169,0,0,0,460
57.0,22.800001,400,460.0,1000.0,33136530,0,0,0,460
59.0,23.6,400,459.0,1000.0,33104469,0,0,0,460
61.0,24.4,400,459.0,1000.0,33144291,0,0,0,460
63.0,25.2,400,459.0,1000.0,33178346,0,0,0,460
65.0,26.0,400,459.0,1000.0,33254417,0,0,0,460
67.0,26.800001,400,459.0,1000.0,33151048,0,0,0,460
69.0,27.6,400,459.0,1000.0,33213006,0,0,0,460
71.0,28.4,400,459.0,1000.0,33205669,0,0,0,460
73.0,29.2,400,459.0,1000.0,33250549,0,0,0,460
75.0,30.0,400,459.0,1000.0,33260961,0,0,0,460
15.0,7.5,400,460.0,1000.0,32949095,0,0,0,460
17.0,8.5,400,460.0,1000.0,32884629,0,0,0,460
19.0,9.5,400,460.0,1000.0,32931375,0,0,0,460
21.0,10.5,400,460.0,1000.0,32940772,0,0,0,460
23.0,11.5,400,460.0,1000.0,32936497,0,0,0,460
25.0,12.5,400,460.0,1000.0,32957227,0,0,0,460
