Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
27.0,10.8,400,400.0,1000.0,28933233,0,0,0,400
29.0,11.6,400,400.0,1000.0,28980548,0,0,0,400
31.0,12.400001,400,400.0,1000.0,29129181,0,0,0,400
33.0,13.2,400,400.0,1000.0,29700954,0,0,0,400
35.0,14.0,400,400.0,1000.0,30286313,0,0,0,400
37.0,14.8,400,400.0,1000.0,30394190,0,0,0,400
39.0,15.6,400,400.0,1000.0,31208760,0,0,0,400
41.0,16.4,400,400.0,1000.0,29361831,0,0,0,400
43.0,17.2,400,400.0,1000.0,29103524,0,0,0,400
45.0,18.0,400,400.0,1000.0,29059685,0,0,0,400
47.0,18.800001,400,400.0,1000.0,29120780,0,0,0,400
49.0,19.6,400,400.0,1000.0,29042509,0,0,0,400
51.0,20.4,400,400.0,1000.0,29058528,0,0,0,400
53.0,21.2,400,400.0,1000.0,29060359,0,0,0,400
55.0,22.0,400,400.0,1000.0,29110665,0,0,0,400
57.0,22.800001,400,400.0,1000.0,29122100,0,0,0,400
59.0,23.6,400,400.0,1000.0,29164883,0,0,0,400
61.0,24.4,400,400.0,1000.0,29107604,0,0,0,400
63.0,25.2,400,400.0,1000.0,29149985,0,0,0,400
65.0,26.0,400,400.0,1000.0,29018686,0,0,0,400
67.0,26.800001,400,400.0,1000.0,29180328,0,0,0,400
69.0,27.6,400,400.0,1000.0,29146419,0,0,0,400
71.0,28.4,400,400.0,1000.0,29231027,0,0,0,400
73.0,29.2,400,400.0,1000.0,29198449,0,0,0,400
75.0,30.0,400,400.0,1000.0,29261570,0,0,0,400
15.0,7.5,400,400.0,1000.0,28976483,0,0,0,400
17.0,8.5,400,400.0,1000.0,29027405,0,0,0,400
19.0,9.5,400,400.0,1000.0,28993863,0,0,0,400
21.0,10.5,400,400.0,1000.0,28955200,0,0,0,400
23.0,11.5,400,400.0,1000.0,29009603,0,0,0,400
25.0,12.5,400,400.0,1000.0,29048979,0,0,0,400
27.0,13.5,400,400.0,1000.0,29307812,0,0,0,400
29.0,14.5,400,400.0,1000.0,29043703,0,0,0,400
