Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
27.0,10.8,400,400.0,1000.0,28911839,0,0,0,400
29.0,11.6,400,400.0,1000.0,28838417,0,0,0,400
31.0,12.400001,400,400.0,1000.0,29052248,0,0,0,400
33.0,13.2,400,400.0,1000.0,29612019,0,0,0,400
35.0,14.0,400,400.0,1000.0,30119658,0,0,0,400
37.0,14.8,400,400.0,1000.0,30094333,0,0,0,400
39.0,15.6,400,400.0,1000.0,30173420,0,0,0,400
41.0,16.4,400,400.0,1000.0,29269356,0,0,0,400
43.0,17.2,400,400.0,1000.0,29040577,0,0,0,400
45.0,18.0,400,400.0,1000.0,29013212,0,0,0,400
47.0,18.800001,400,400.0,1000.0,29005845,0,0,0,400
49.0,19.6,400,400.0,1000.0,29020759,0,0,0,400
51.0,20.4,400,400.0,1000.0,28975996,0,0,0,400
53.0,21.2,400,400.0,1000.0,28984895,0,0,0,400
55.0,22.0,400,400.0,1000.0,29022682,0,0,0,400
57.0,22.800001,400,400.0,1000.0,29117844,0,0,0,400
59.0,23.6,400,400.0,1000.0,29133616,0,0,0,400
61.0,24.4,400,400.0,1000.0,29113611,0,0,0,400
63.0,25.2,400,400.0,1000.0,29030089,0,0,0,400
65.0,26.0,400,400.0,1000.0,29009043,0,0,0,400
67.0,26.800001,400,400.0,1000.0,29108082,0,0,0,400
69.0,27.6,400,400.0,1000.0,29135510,0,0,0,400
71.0,28.4,400,400.0,1000.0,29143633,0,0,0,400
73.0,29.2,400,400.0,1000.0,29229133,0,0,0,400
75.0,30.0,400,400.0,1000.0,29146924,0,0,0,400
15.0,7.5,400,400.0,1000.0,28959202,0,0,0,400
17.0,8.5,400,400.0,1000.0,28912012,0,0,0,400
19.0,9.5,400,400.0,1000.0,28945716,0,0,0,400
21.0,10.5,400,400.0,1000.0,28904009,0,0,0,400
23.0,11.5,400,400.0,1000.0,28934906,0,0,0,400
25.0,12.5,400,400.0,1000.0,28938716,0,0,0,400
27.0,13.5,400,400.0,1000.0,29164101,0,0,0,400
29.0,14.5,400,400.0,1000.0,28937042,0,0,0,400
31.0,15.5,400,400.0,1000.0,28971600,0,0,0,400
33.0,16.5,400,400.0,1000.0,29015000,0,0,0,400
35.0,17.5,400,400.0,1000.0,28963077,0,0,0,400
37.0,18.5,400,400.0,1000.0,28922435,0,0,0,400
39.0,19.5,400,400.0,1000.0,28989785,0,0,0,400
41.0,20.5,400,400.0,1000.0,29010936,0,0,0,400
43.0,21.5,400,400.0,1000.0,28940142,0,0,0,400
45.0,22.5,400,400.0,1000.0,29004513,0,0,0,400
47.0,23.5,400,400.0,1000.0,29041911,0,0,0,400
49.0,24.5,400,400.0,1000.0,29000629,0,0,0,400
51.0,25.5,400,400.0,1000.0,29137652,0,0,0,400
53.0,26.5,400,400.0,1000.0,29055525,0,0,0,400
55.0,27.5,400,400.0,1000.0,29022246,0,0,0,400
57.0,28.5,400,400.0,1000.0,29055887,0,0,0,400
59.0,29.5,400,400.0,1000.0,29081836,0,0,0,400
61.0,30.5,400,400.0,1000.0,29131698,0,0,0,400
63.0,31.5,400,400.0,1000.0,29124467,0,0,0,400
65.0,32.5,400,400.0,1000.0,29101843,0,0,0,400
67.0,33.5,400,400.0,1000.0,29201338,0,0,0,400
69.0,34.5,400,400.0,1000.0,29145272,0,0,0,400
71.0,35.5,400,398.0,983.414,28701944,198,35.71246369629014,1,400
73.0,36.5,400,398.0,982.23,28616556,209,35.35533905932723,1,400
75.0,37.5,400,398.0,982.371,28722752,204,35.70196003049711,1,400
15.0,9.0,400,400.0,1000.0,28931645,0,0,0,400
17.0,10.200001,400,400.0,1000.0,28910535,0,0,0,400
19.0,11.400001,400,400.0,1000.0,28956853,0,0,0,400
21.0,12.6,400,400.0,1000.0,28940609,0,0,0,400
23.0,13.8,400,400.0,1000.0,28961310,0,0,0,400
25.0,15.000001,400,400.0,1000.0,28957148,0,0,0,400
27.0,16.2,400,400.0,1000.0,28916899,0,0,0,400
29.0,17.400002,400,400.0,1000.0,28941444,0,0,0,400
31.0,18.6,400,400.0,1000.0,29023191,0,0,0,400
33.0,19.800001,400,400.0,1000.0,28972752,0,0,0,400
35.0,21.0,400,400.0,1000.0,28998829,0,0,0,400
37.0,22.2,400,400.0,1000.0,28987435,0,0,0,400
39.0,23.400002,400,400.0,1000.0,28971941,0,0,0,400
41.0,24.6,400,400.0,1000.0,28985465,0,0,0,400
43.0,25.800001,400,400.0,1000.0,28987611,0,0,0,400
45.0,27.000002,400,400.0,1000.0,29004193,0,0,0,400
47.0,28.2,400,400.0,1000.0,29062289,0,0,0,400
49.0,29.400002,400,400.0,1000.0,29039374,0,0,0,400
51.0,30.6,400,400.0,1000.0,29183722,0,0,0,400
